PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
7796.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,5.0,12.0,1.0,7.0,6.0,3.0,3.0,3.0,0.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,6.0,2.0,12.0,1.0,7.0,5.0,3.0,3.0,3.0,0.0,8.0,14040.0
3585.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,7.0,1.0,5.0,5.0,10.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,7.0,14195.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,7.0,14195.0
6151.0,0.0,1.0,1.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,11.0,1.0,8.0,8.0,0.0,0.0,4.0,3.0,8.0,13049.0,0.0,1.0,1.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,11.0,1.0,8.0,8.0,0.0,0.0,4.0,3.0,8.0,13049.0
7522.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,0.0,7.0,1.0,9.0,2101.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,7.0,0.0,9.0,2101.0
4161.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,1.0,0.0,5.0,3.0,2.0,1.0,19.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,9.0,16070.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,5.0,0.0,5.0,3.0,0.0,2.0,35.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,9.0,16070.0
8009.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,3.0,2.0,3.0,22.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,10.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,8.0,2197.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,6.0,2.0,10.0,3.0,18.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,10.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,8.0,2197.0
5181.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,10.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,8.0,13084.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,8.0,13065.0
594.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,9.0,8126.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,9.0,8126.0
1301.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,9.0,2.0,8.0,20192.0,0.0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,8.0,1.0,5.0,5.0,0.0,0.0,9.0,2.0,8.0,20192.0
7476.0,0.0,0.0,1.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,1.0,8.0,6.0,1.0,0.0,4.0,5.0,3.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,8.0,1.0,4.0,3.0,1.0,1.0,8.0,3.0,8.0,19004.0,0.0,0.0,1.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,8.0,6.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,8.0,3.0,8.0,19043.0
1259.0,0.0,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,7.0,20.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,9.0,13034.0,0.0,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,1.0,4.0,6.0,0.0,0.0,6.0,31.0,3.0,0.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,9.0,13034.0
1691.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,5.0,3.0,2.0,2.0,18.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,5.0,9.0,1.0,4.0,2.0,3.0,2.0,6.0,2.0,8.0,16086.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,2.0,5.0,0.0,2.0,9.0,21.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,9.0,5.0,9.0,1.0,3.0,2.0,3.0,2.0,6.0,2.0,8.0,16086.0
1428.0,0.0,0.0,2.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,10.0,1.0,5.0,4.0,1.0,2.0,8.0,2.0,8.0,10155.0,0.0,0.0,2.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,10.0,1.0,5.0,4.0,1.0,2.0,8.0,2.0,8.0,10155.0
8346.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,2.0,12.0,1.0,7.0,6.0,2.0,2.0,6.0,1.0,8.0,8145.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,2.0,12.0,1.0,7.0,6.0,2.0,2.0,6.0,1.0,8.0,8145.0
384.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,12.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,8.0,19039.0
3889.0,0.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,8.0,0.0,8.0,8012.0,0.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,0.0,8.0,8012.0
2463.0,0.0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,9.0,2.0,8.0,8117.0,0.0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,9.0,1.0,8.0,8117.0
4187.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,20019.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,20019.0
4898.0,0.0,1.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,2.0,6.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,13147.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,14.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,7.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,13147.0
4977.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,12.0,1.0,8.0,8.0,0.0,0.0,6.0,1.0,8.0,13168.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,5.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,6.0,1.0,8.0,13168.0
8739.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,3.0,1.0,8.0,8074.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,3.0,1.0,8.0,8074.0
7443.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,1.0,1.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,3.0,0.0,2.0,10.0,10.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,8.0,1.0,8.0,16178.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,5.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,2.0,5.0,10.0,1.0,5.0,5.0,1.0,1.0,8.0,1.0,8.0,16178.0
1184.0,0.0,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,11.0,1.0,4.0,1.0,5.0,3.0,6.0,0.0,16.0,20071.0,0.0,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,11.0,1.0,4.0,1.0,5.0,3.0,6.0,0.0,11.0,20069.0
5862.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,7.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,7.0,2197.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,7.0,2197.0
4800.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,3.0,9.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,19138.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,7.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,6.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,19138.0
153.0,0.0,0.0,2.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,10.0,20071.0,0.0,0.0,2.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,9.0,1.0,10.0,20071.0
3079.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,8.0,2.0,5.0,4.0,1.0,1.0,8.0,0.0,9.0,8145.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,8.0,0.0,9.0,8145.0
1800.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,3.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,11.0,14067.0
8722.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,5.0,3.0,5.0,0.0,0.0,1.0,27.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,3.0,0.0,2.0,10.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,0.0,7.0,0.0,8.0,16070.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,2.0,5.0,2.0,0.0,5.0,27.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,7.0,0.0,8.0,16070.0
2525.0,0.0,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,2.0,0.0,3.0,19.0,2.0,0.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,19135.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,28.0,2.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19135.0
5037.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6709.0,0.0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,2.0,3.0,1.0,0.0,0.0,6.0,8.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,3.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,11182.0,0.0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,7.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,11182.0
7468.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,8181.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,8181.0
3974.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0
7640.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,3.0,1.0,5.0,2.0,7.0,5.0,7.0,1.0,3.0,3.0,1.0,0.0,7.0,0.0,8.0,14053.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,2.0,2.0,0.0,3.0,9.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,5.0,6.0,1.0,3.0,3.0,1.0,0.0,7.0,0.0,8.0,14053.0
4027.0,0.0,1.0,1.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,11.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,5.0,12.0,1.0,6.0,6.0,0.0,1.0,3.0,2.0,9.0,14048.0,0.0,1.0,1.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,11.0,0.0,0.0,2.0,14.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,3.0,2.0,9.0,14048.0
8236.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,2.0,4.0,6.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,8.0,4125.0
